x,y,z,Bx,By,Bz
-19551,-10553,-500,10.7219298579189,7.56990894473143,-3.03922854542841
-19551,-10053,-500,9.61679164886466,9.66270283740175,-4.31125851819443
-19551,-9553,-500,8.12009167690854,9.99308915873505,-1.66583526311533
-19551,-9053,-500,9.13270139398511,7.25711516991085,-0.257674277318075
-19551,-8553,-500,14.5221432237751,9.13297575978375,0.171580281269988
-19551,-8053,-500,15.9306321375128,7.15795335771872,-2.58398909718605
-19551,-7553,-500,13.2489151182756,5.09105485939719,-1.23309945812079
-19551,-7053,-500,14.2286679913174,8.75968611894981,-0.363711048964961
-19551,-6553,-500,16.3201519376718,9.18703811064893,-1.39109905646865
-19551,-6053,-500,18.6006052237221,8.96361580427391,-1.10654256225482
-19551,-5553,-500,18.0387810189182,7.11437194202582,-3.42018075723528
-19551,-5053,-500,17.8333656046278,8.62601481557949,4.93842640980113
-19551,-4553,-500,17.2711352460433,4.93670025153433,-0.822427901538087
-19551,-4053,-500,18.8229954296919,4.39365803485584,-0.317149577829489
-19551,-3553,-500,18.5322611523471,3.25747567780259,-2.16607169043169
-19551,-3053,-500,19.8035437004851,4.95376635275831,-0.315677990406416
-19551,-2553,-500,21.1312232435788,2.05991800879527,-1.96716173198479
-19551,-2053,-500,19.8703041548935,1.29308141296191,-3.5805559298795
-19551,-1553,-500,22.2488204623051,2.90564229393199,-0.866099433003511
-19551,-1053,-500,19.4098253178712,-0.111042132437099,-4.2046603793816
-19551,-553,-500,20.2616866830845,-0.440427482991766,0.446018415188635
-19551,-53,-500,20.8996968482004,-1.26449227078287,-1.67346263589168
-19551,447,-500,17.4530974302075,-0.492288505402619,1.74834749867068
-19551,947,-500,22.2734794683593,-2.34032141752229,-2.57043463712737
-19551,1447,-500,20.2577649620187,-3.49922621678043,-2.16400123436462
-19551,1947,-500,19.6932504376863,-1.09926953126894,2.93656834086338
-19551,2447,-500,21.1823794973567,-3.40127332508558,-1.59645076252913
-19551,2947,-500,20.6679181781479,-3.74776190841345,-2.59238097231587
-19551,3447,-500,18.5252448302103,-4.56794251143656,1.24499636038422
